Nome do Objeto,Variação do Objeto,Dia/Noite,Funções,Ambiente,Fundo,Tamanho (KB),Dimensão (pixels) (Largura x Altura),URL da Imagem
Relogio,2,noite,Original,in,9,2265.68,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-noite-in-fundo9.jpg
Relogio,2,noite,Original,out,11,3487.84,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-noite-out-fundo11.jpg
Relogio,2,noite,Original,out,12,3224.85,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-noite-out-fundo12.jpg
Relogio,2,noite,Original,out,14,2062.64,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-noite-out-fundo14.jpg
Relogio,2,noite,GrayScale,in,9,595.38,4080 x 3072,https://drive.google.com/uc?id=117Z0MTEIqk2alZqqSppRcTeRkVTX6ZhC&export=download
Relogio,2,noite,GrayScale,out,14,506.33,4080 x 3072,https://drive.google.com/uc?id=10O7A1mHGuuXM0rIk62-tOX_ySZdRIX6x&export=download
Relogio,2,noite,GrayScale,in,8,776.7,4080 x 3072,https://drive.google.com/uc?id=1gdlN2-Vr9NofqPs0JHDUmXaIMH69173u&export=download
Relogio,2,noite,GrayScale,out,11,1172.06,4080 x 3072,https://drive.google.com/uc?id=1oDVP3Oc55btJmtaJn8zj20IPn4T6FdDp&export=download
Relogio,2,noite,GrayScale,out,12,1002.51,4080 x 3072,https://drive.google.com/uc?id=1Ov3UOaCUATnjIqtVGksoNT3S1AuLdRAg&export=download
Relogio,2,noite,GrayScale,in,10,741.33,4080 x 3072,https://drive.google.com/uc?id=1EOynZohEL_o_IXoB9cAVnj_Z2NHf6JhW&export=download
Relogio,2,noite,Gradiente GrayScale,out,11,2030.77,4080 x 3072,https://drive.google.com/uc?id=1x4srgOFlaWXK3N-ddHKe-IjbjuI3u342&export=download
Relogio,2,noite,Gradiente GrayScale,out,12,1751.22,4080 x 3072,https://drive.google.com/uc?id=19XP4MtNMaWnSHvAf3gIVvakO03b1jpR4&export=download
Relogio,2,noite,Gradiente GrayScale,out,14,992.06,4080 x 3072,https://drive.google.com/uc?id=1XG4V6u4V5rSGi5XmRXy3hwMwAwVJb2Ki&export=download
Relogio,2,noite,Gradiente GrayScale,in,8,1098.16,4080 x 3072,https://drive.google.com/uc?id=1UUtOOBQ-sdxqJw-_97GxV3U9nEKYTHjT&export=download
Relogio,2,noite,Gradiente GrayScale,in,9,1011.74,4080 x 3072,https://drive.google.com/uc?id=1LJRPF4BkGAjgCG8DEmsJV2XpaV1eCpzf&export=download
Relogio,2,noite,Gradiente GrayScale,in,10,1233.86,4080 x 3072,https://drive.google.com/uc?id=1CQXAo06Wzv7lhMHojVSqg1IZ-2A-JUda&export=download
Relogio,2,noite,GrayScale Mean Filter,out,14,1054.86,4080 x 3072,https://drive.google.com/uc?id=1KAo_gKzAslzf6Y9UJE_C4rL2MlrCvJNm&export=download
Relogio,2,noite,GrayScale Mean Filter,out,12,1533.75,4080 x 3072,https://drive.google.com/uc?id=1dbYntlQX8yrQh4g-w64QhFHrYBOAwiMU&export=download
Relogio,2,noite,GrayScale Mean Filter,out,11,1615.99,4080 x 3072,https://drive.google.com/uc?id=1dD58KzmgaJpNDaeoWL5hdLI7DHyDxnqm&export=download
Relogio,2,noite,GrayScale Mean Filter,in,9,1053.99,4080 x 3072,https://drive.google.com/uc?id=1pzhaNbQi982r_O27zptfCwZXbv02A2Ui&export=download
Relogio,2,noite,GrayScale Mean Filter,in,8,1394.28,4080 x 3072,https://drive.google.com/uc?id=1R8iLHwgomgNr8h_WOVSfZc6rv1wtrgAR&export=download
Relogio,2,noite,GrayScale Mean Filter,in,10,1176.04,4080 x 3072,https://drive.google.com/uc?id=1AaJ2fD2PwXi9qiE2rqgVDs0xVQ0IB18s&export=download
Relogio,2,noite,GrayScale Exponential Transform,out,14,979.22,4080 x 3072,https://drive.google.com/uc?id=1X6TBXIUgJZjlXQFZhCzy19Dfyoj9y8uE&export=download
Relogio,2,noite,GrayScale Exponential Transform,out,12,1996.26,4080 x 3072,https://drive.google.com/uc?id=1wgRU1UiLXQMPOE7NFKJ6EW-IrPqCaBiE&export=download
Relogio,2,noite,GrayScale Exponential Transform,out,11,2371.93,4080 x 3072,https://drive.google.com/uc?id=19wlvwqPhVGo-DWtM83pphvDz2OiqS8-2&export=download
Relogio,2,noite,GrayScale Exponential Transform,in,9,1272.71,4080 x 3072,https://drive.google.com/uc?id=1Y4uZOlw8kqeVxpn0iS7nYg5DiFQbZ3fH&export=download
Relogio,2,noite,GrayScale Exponential Transform,in,8,1661.24,4080 x 3072,https://drive.google.com/uc?id=1aZEycKjm1jiyI1tP2B1IKP_Z72j05UTy&export=download
Relogio,2,noite,GrayScale Exponential Transform,in,10,1549.18,4080 x 3072,https://drive.google.com/uc?id=1uyXH94pW7JaDmcpuGYKiLSbZyauwS_CW&export=download
Relogio,2,noite,GrayScale Log Transform,out,14,1207.15,4080 x 3072,https://drive.google.com/uc?id=1Crk1s7rgzD4WxlT-W1F86h4W4zgSr-kr&export=download
Relogio,2,noite,GrayScale Log Transform,out,12,2056.26,4080 x 3072,https://drive.google.com/uc?id=1HJYd8TKeTY8QGTXYx1lCdPLd8CnXCK6A&export=download
Relogio,2,noite,GrayScale Log Transform,out,11,2374.62,4080 x 3072,https://drive.google.com/uc?id=1-kOBkYenYMFtuwV8AY5ysg4rigbwVV2F&export=download
Relogio,2,noite,GrayScale Log Transform,in,9,1222.37,4080 x 3072,https://drive.google.com/uc?id=1SIm2vfTjucNgT5IVS2hz8jvxzODKl4Da&export=download
Relogio,2,noite,GrayScale Log Transform,in,8,1589.67,4080 x 3072,https://drive.google.com/uc?id=1YO_1dndlPybcYV82anbD46o3Ky0fWFxb&export=download
Relogio,2,noite,GrayScale Log Transform,in,10,1516.72,4080 x 3072,https://drive.google.com/uc?id=1zAr8q3IiTfyzNl8znBm4zBNzL269TyeW&export=download
Relogio,3,dia,Original,in,10,2836.87,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-dia-in-fundo10.jpg
Relogio,3,dia,Original,in,3,2309.12,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-dia-in-fundo3.jpg
Relogio,3,dia,Original,in,8,3250.69,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-dia-in-fundo8.jpg
Relogio,3,dia,Original,out,11,4006.38,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-dia-out-fundo11.jpg
Relogio,3,dia,Original,out,12,2125.9,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-dia-out-fundo12.jpg
Relogio,3,dia,Original,out,13,3358.18,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-dia-out-fundo13.jpg
Relogio,3,dia,GrayScale,out,13,1084.99,4080 x 3072,https://drive.google.com/uc?id=1uIWILiIO3nYmE5TRlWyHJdlhITXm6f2j&export=download
Relogio,3,dia,GrayScale,out,12,533.31,4080 x 3072,https://drive.google.com/uc?id=1Ilo66JPh6QuEcXTljn1sh5c7VCtxgnIp&export=download
Relogio,3,dia,GrayScale,in,8,1025.88,4080 x 3072,https://drive.google.com/uc?id=1Xt9vB77WO8JX46LiOjgvVTB2TfYHjL-4&export=download
Relogio,3,dia,GrayScale,in,10,786.23,4080 x 3072,https://drive.google.com/uc?id=1Qk3ARw06E17OIxGGjl07boeG3PJ_F6Xj&export=download
Relogio,3,dia,GrayScale,out,11,1381.87,4080 x 3072,https://drive.google.com/uc?id=1RQzjJGnSBDuIJLj7Fow4PwM6MsyuE33R&export=download
Relogio,3,dia,GrayScale,in,3,611.22,4080 x 3072,https://drive.google.com/uc?id=1uVN7iWmRAc_CRYO_BVkAZ1sA_OTQJP2r&export=download
Relogio,3,dia,Gradiente GrayScale,out,13,1978.57,4080 x 3072,https://drive.google.com/uc?id=1gRKeYUZtnzfXlz1aI_MiugVUsTN6VgpO&export=download
Relogio,3,dia,Gradiente GrayScale,out,11,1931.64,4080 x 3072,https://drive.google.com/uc?id=156kwAToEPAUKhOlHw7POjlli1JvjJYJ8&export=download
Relogio,3,dia,Gradiente GrayScale,out,12,701.18,4080 x 3072,https://drive.google.com/uc?id=1QJlxK7tHwSmeLJXYxBVy-RAMIhjxhUtd&export=download
Relogio,3,dia,Gradiente GrayScale,in,3,938.56,4080 x 3072,https://drive.google.com/uc?id=1YOorx9bM-mNxuxikdgZ9bvbspp_Dnuf_&export=download
Relogio,3,dia,Gradiente GrayScale,in,8,1881.89,4080 x 3072,https://drive.google.com/uc?id=1xj5cG1oxY_2z54GxlTiSDQYOmJzGXyNK&export=download
Relogio,3,dia,Gradiente GrayScale,in,10,1414.26,4080 x 3072,https://drive.google.com/uc?id=1q85izfgdbyNY0_jbEeLNkOwj-JQZ5faV&export=download
Relogio,3,dia,GrayScale Mean Filter,out,13,1589.52,4080 x 3072,https://drive.google.com/uc?id=1bRvxHCGB1gDSSZg9hsYbBOgK77staOiy&export=download
Relogio,3,dia,GrayScale Mean Filter,out,12,1007.28,4080 x 3072,https://drive.google.com/uc?id=1j0o7L2Deuo08VeeuAEhcoVTu--1cp1FY&export=download
Relogio,3,dia,GrayScale Mean Filter,out,11,2029.67,4080 x 3072,https://drive.google.com/uc?id=1fjUSQVFFHcFVxIbf-jQFi98gb5J9s7Oi&export=download
Relogio,3,dia,GrayScale Mean Filter,in,8,1511.2,4080 x 3072,https://drive.google.com/uc?id=1rjR58SVMmP44Xv9poxpymzDO_yEmXlHm&export=download
Relogio,3,dia,GrayScale Mean Filter,in,3,1075.95,4080 x 3072,https://drive.google.com/uc?id=1hrOShJz3qmAXxj6CfS08F35pjx5pEy-R&export=download
Relogio,3,dia,GrayScale Mean Filter,in,10,1184.74,4080 x 3072,https://drive.google.com/uc?id=1b0xxxviWSwFJNGe72rrk6iw50nbnWXf5&export=download
Relogio,3,dia,GrayScale Exponential Transform,out,13,2065.71,4080 x 3072,https://drive.google.com/uc?id=1g5myNwZ88Zwhu98Uv9CmcUUvAkky9t6g&export=download
Relogio,3,dia,GrayScale Exponential Transform,out,12,1248.15,4080 x 3072,https://drive.google.com/uc?id=1pRm5rlgnWbqU1S_hA3eU0MHUbr-m8_7r&export=download
Relogio,3,dia,GrayScale Exponential Transform,out,11,2882.42,4080 x 3072,https://drive.google.com/uc?id=1usOu6fipHg4QO6F2WOr3d1GBvjYwfBwm&export=download
Relogio,3,dia,GrayScale Exponential Transform,in,8,2028.44,4080 x 3072,https://drive.google.com/uc?id=1MCyjQni4hNM8iwJxh5muFp6ajiJjkh8g&export=download
Relogio,3,dia,GrayScale Exponential Transform,in,3,1355.11,4080 x 3072,https://drive.google.com/uc?id=12qu-kEkIkWY3UFLweYcK4VCkr6bLe-y3&export=download
Relogio,3,dia,GrayScale Exponential Transform,in,10,1673.52,4080 x 3072,https://drive.google.com/uc?id=1MtoI_bf98kCY1Orsouna6GKIFncQoeFZ&export=download
Relogio,3,dia,GrayScale Log Transform,out,13,2247.3,4080 x 3072,https://drive.google.com/uc?id=1IVm1TSTX2KV4GX0h0KjOPEjp3LFkQLSB&export=download
Relogio,3,dia,GrayScale Log Transform,out,12,1088.33,4080 x 3072,https://drive.google.com/uc?id=13543OgEUDHbJqu0z7aBVRDGBjfKLS6no&export=download
Relogio,3,dia,GrayScale Log Transform,out,11,2672.66,4080 x 3072,https://drive.google.com/uc?id=1-o66Yu5vS2XxdiVpJJZqOk4prTGBCb_u&export=download
Relogio,3,dia,GrayScale Log Transform,in,8,2104.48,4080 x 3072,https://drive.google.com/uc?id=1bSLBI9lf0Msj65WAJiDFvFxVoEdNFyrQ&export=download
Relogio,3,dia,GrayScale Log Transform,in,3,1264.82,4080 x 3072,https://drive.google.com/uc?id=1kuMYhuzC_DVVYzvn0nEWBwpdnxzoTYcD&export=download
Relogio,3,dia,GrayScale Log Transform,in,10,1599.45,4080 x 3072,https://drive.google.com/uc?id=1erarJ7JfJ7hxC0bQPn546jE97YEENO5G&export=download
Relogio,3,noite,Original,in,10,2648.93,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-noite-in-fundo10.jpg
Relogio,3,noite,Original,in,8,3747.27,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-noite-in-fundo8.jpg
Relogio,3,noite,Original,in,9,2279.02,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-noite-in-fundo9.jpg
Relogio,3,noite,Original,out,11,3773.77,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-noite-out-fundo11.jpg
Relogio,3,noite,Original,out,12,2639.19,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-noite-out-fundo12.jpg
Relogio,3,noite,Original,out,14,2645.18,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-noite-out-fundo14.jpg
Relogio,3,noite,GrayScale,out,11,1217.28,4080 x 3072,https://drive.google.com/uc?id=1h0lpNYlI86dkm31tVtuN4WXxSXB7ULnQ&export=download
Relogio,3,noite,GrayScale,out,12,811.58,4080 x 3072,https://drive.google.com/uc?id=1sh2ulT9VRhVqkIvjAVY-r9qrcYMIG6ak&export=download
Relogio,3,noite,GrayScale,out,14,767.54,4080 x 3072,https://drive.google.com/uc?id=1xQXho0ZSh6xDaEkzAqXnlF78f2R37Fms&export=download
Relogio,3,noite,GrayScale,in,8,1238.78,4080 x 3072,https://drive.google.com/uc?id=1O_lJDs5aTBT2MvwNwx6yurG3EoMdTmTg&export=download
Relogio,3,noite,GrayScale,in,10,717.07,4080 x 3072,https://drive.google.com/uc?id=1oBn7K4S6DtnCa7OuNg5wLAs-PemVedOA&export=download
Relogio,3,noite,GrayScale,in,9,578.07,4080 x 3072,https://drive.google.com/uc?id=1Yupwhoz6uXUhK_YKGB9fvzpgB_LCKSo9&export=download
Relogio,3,noite,Gradiente GrayScale,out,14,1510.63,4080 x 3072,https://drive.google.com/uc?id=1OHrLaoBTsN5ZqmD0y3c0wubJz5qUwe17&export=download
Relogio,3,noite,Gradiente GrayScale,out,11,2196.83,4080 x 3072,https://drive.google.com/uc?id=1hSbs8bkatIq85sDB7hyn7EPoTNLsj0hY&export=download
Relogio,3,noite,Gradiente GrayScale,in,9,745.23,4080 x 3072,https://drive.google.com/uc?id=1VKqcBitZnyAzLdGQwP2yLS9nnuKJcRJK&export=download
Relogio,3,noite,Gradiente GrayScale,out,12,1280.88,4080 x 3072,https://drive.google.com/uc?id=1ebtwmYRYIk2a9KFN1TYh7KuaogiYbKR4&export=download
Relogio,3,noite,Gradiente GrayScale,in,8,2158.75,4080 x 3072,https://drive.google.com/uc?id=1td-o2bQqb-80sc1BTu9UyvFDhcAdj4o3&export=download
Relogio,3,noite,Gradiente GrayScale,in,10,1259.51,4080 x 3072,https://drive.google.com/uc?id=1i1GeVhp3sT9eoZ1u9ZMBHLgD9sUOpGH7&export=download
Relogio,3,noite,GrayScale Mean Filter,out,14,1192.15,4080 x 3072,https://drive.google.com/uc?id=1mSzX93AX63eMYK6I23kfKzmDln39qPSw&export=download
Relogio,3,noite,GrayScale Mean Filter,out,12,1446.81,4080 x 3072,https://drive.google.com/uc?id=17DNSRYULh4uepMiznESHAf-ov_e53RKv&export=download
Relogio,3,noite,GrayScale Mean Filter,out,11,1643.42,4080 x 3072,https://drive.google.com/uc?id=1TG6qeUuOnf78kF35de7c3moVVG6EtY8R&export=download
Relogio,3,noite,GrayScale Mean Filter,in,9,1026.29,4080 x 3072,https://drive.google.com/uc?id=1zZK-zmZi6CmCA4k0QQ8gRxKutQxA7zcg&export=download
Relogio,3,noite,GrayScale Mean Filter,in,8,1787.11,4080 x 3072,https://drive.google.com/uc?id=1kbPsb-FmiLkQL65qYJ6HmWy1f3ov92F7&export=download
Relogio,3,noite,GrayScale Mean Filter,in,10,1146.77,4080 x 3072,https://drive.google.com/uc?id=1h93Pl_PS_H6JE8hxJfWB2Z-gGrtIdxdt&export=download
Relogio,3,noite,GrayScale Exponential Transform,out,14,1222.04,4080 x 3072,https://drive.google.com/uc?id=1gq4QCKN-ka3YEWRjIXBtamFTG1BeMg5H&export=download
Relogio,3,noite,GrayScale Exponential Transform,out,12,1705.68,4080 x 3072,https://drive.google.com/uc?id=1szM2wiRMDJTrzE5Fod_xq6Kn_4xuwucX&export=download
Relogio,3,noite,GrayScale Exponential Transform,out,11,2424.42,4080 x 3072,https://drive.google.com/uc?id=1D9geCcn7e1XOQR4-VVtfcF7dxkiFg9xH&export=download
Relogio,3,noite,GrayScale Exponential Transform,in,9,1302.52,4080 x 3072,https://drive.google.com/uc?id=1FibabISw9-X4EKWTE3oSA5Lypo2Q4UlR&export=download
Relogio,3,noite,GrayScale Exponential Transform,in,8,2505.31,4080 x 3072,https://drive.google.com/uc?id=1-lL7mXFM1qqk9RlPaVHEzhuev6ybHWF1&export=download
Relogio,3,noite,GrayScale Exponential Transform,in,10,1541.18,4080 x 3072,https://drive.google.com/uc?id=1f3EETn3O80byFR0rjWOFkbf7hjzTB6fW&export=download
Relogio,3,noite,GrayScale Log Transform,out,14,1778.96,4080 x 3072,https://drive.google.com/uc?id=1I6ZDSzhBhlCrCRLtUv-xbokz0YN5Nwm4&export=download
Relogio,3,noite,GrayScale Log Transform,out,12,1648.22,4080 x 3072,https://drive.google.com/uc?id=1gLeTSWKmiqw1o86b_x7Yhz7nkTHmq9Kn&export=download
Relogio,3,noite,GrayScale Log Transform,out,11,2467.9,4080 x 3072,https://drive.google.com/uc?id=1esTVwRM0tCokYF5T7VheWChGv0tmMZNz&export=download
Relogio,3,noite,GrayScale Log Transform,in,9,1184.9,4080 x 3072,https://drive.google.com/uc?id=1xt9wBP8byKTOoYpuIPFfueFu9DAYCjqK&export=download
Relogio,3,noite,GrayScale Log Transform,in,8,2494.74,4080 x 3072,https://drive.google.com/uc?id=1NCgbItBj6EVKZJIyGnsvAmBCI32b58-r&export=download
Relogio,3,noite,GrayScale Log Transform,in,10,1462.3,4080 x 3072,https://drive.google.com/uc?id=1BpOcQLnFlv7zbUugBrmzxJtCwjnxDnfI&export=download
Tenis,1,dia,Original,in,16,182.84,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Tenis1-dia-in-fundo16.jpeg
Tenis,1,dia,Original,in,17,113.33,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Tenis1-dia-in-fundo17.jpeg
Tenis,1,dia,Original,in,18,86.95,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Tenis1-dia-in-fundo18.jpeg
Tenis,1,dia,Original,out,18,106.61,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Tenis1-dia-out-fundo18.jpeg
Tenis,1,dia,Original,out,19,178.43,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Tenis1-dia-out-fundo19.jpeg
Tenis,1,dia,Original,out,20,342.6,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Tenis1-dia-out-fundo20.jpeg
Tenis,1,dia,GrayScale,out,20,337.97,1600 x 1200,https://drive.google.com/uc?id=130qAra8JAiOTjP3vvW836iBJIw2ny5xx&export=download
Tenis,1,dia,GrayScale,out,19,242.48,1600 x 1200,https://drive.google.com/uc?id=1snuuwD4ssPWBLnXEZQqwdcQko2__ovX_&export=download
Tenis,1,dia,GrayScale,in,16,256.21,1600 x 1200,https://drive.google.com/uc?id=1xVPk1IoeNn9WO853MOSlVYN_UmcI7pOO&export=download
Tenis,1,dia,GrayScale,in,17,156.98,1600 x 1200,https://drive.google.com/uc?id=1twLBkuva5-h_cKY4ARAMh1H7Y6SbDf3O&export=download
Tenis,1,dia,GrayScale,out,18,142.06,1600 x 1200,https://drive.google.com/uc?id=1UFPHXZcaN6JSMSK8MNhSO4OSru1A26iU&export=download
Tenis,1,dia,GrayScale,in,18,119.96,1600 x 1200,https://drive.google.com/uc?id=18ecRmeDa74gRcei74vvWotBUYhNiloFx&export=download
Tenis,1,dia,Gradiente GrayScale,in,16,336.74,1600 x 1200,https://drive.google.com/uc?id=1e5HTSDs75WMtFCOsIe6ksroECUFddj-V&export=download
Tenis,1,dia,Gradiente GrayScale,out,18,222.25,1600 x 1200,https://drive.google.com/uc?id=1luaMNWTZsXmPg7Bvn_-QdHV30ZR9dtRt&export=download
Tenis,1,dia,Gradiente GrayScale,in,18,201.03,1600 x 1200,https://drive.google.com/uc?id=1yY600s1eySQVOX6sZ1bfuOpk-qGCfG_i&export=download
Tenis,1,dia,Gradiente GrayScale,out,19,400.86,1600 x 1200,https://drive.google.com/uc?id=1x5S8pWRvYpsxU4Oj6s3jesQi6onW3Nac&export=download
Tenis,1,dia,Gradiente GrayScale,in,17,226.78,1600 x 1200,https://drive.google.com/uc?id=1126ru4U03Oxm77rjn5ty0BOwp_4iC2B3&export=download
Tenis,1,dia,Gradiente GrayScale,out,20,549.22,1600 x 1200,https://drive.google.com/uc?id=1D9EUlTTKfCOLaaeCTBVIPG_BO3AhRY6U&export=download
Tenis,1,dia,GrayScale Mean Filter,in,18,230.59,1600 x 1200,https://drive.google.com/uc?id=1WkeuGlYGghnl805XV9Hw1MyJMePtPIzf&export=download
Tenis,1,dia,GrayScale Mean Filter,out,19,360.28,1600 x 1200,https://drive.google.com/uc?id=1AtoHKdhkfZ1QX739-AeBH0sfgcWlymXw&export=download
Tenis,1,dia,GrayScale Mean Filter,out,18,257.58,1600 x 1200,https://drive.google.com/uc?id=1BO6Pv__zoaMBroZVZt6xWet16k-4s-2b&export=download
Tenis,1,dia,GrayScale Mean Filter,out,20,420.24,1600 x 1200,https://drive.google.com/uc?id=1pe-Ep7MXM6CZV0Qv3c75sB3wFFbFN_e9&export=download
Tenis,1,dia,GrayScale Mean Filter,in,16,351.72,1600 x 1200,https://drive.google.com/uc?id=1yVd_-CyeXHs6yXpyB4jfD-gs5TBZpWbf&export=download
Tenis,1,dia,GrayScale Mean Filter,in,17,263.71,1600 x 1200,https://drive.google.com/uc?id=1MWDrMJ28la_uBN9Vnr7Pkv1boJk6YjRE&export=download
Tenis,1,dia,GrayScale Exponential Transform,out,20,674.2,1600 x 1200,https://drive.google.com/uc?id=1KWsdoMJNux9GUc0OHzTWFs1apKoLP02L&export=download
Tenis,1,dia,GrayScale Exponential Transform,out,19,441.64,1600 x 1200,https://drive.google.com/uc?id=13W7CTH2FUjSWTNF6aGQENE_ipGQKkrrC&export=download
Tenis,1,dia,GrayScale Exponential Transform,out,18,267.53,1600 x 1200,https://drive.google.com/uc?id=1chljFFbblSOeYEKBkupNezygZc3NkLvW&export=download
Tenis,1,dia,GrayScale Exponential Transform,in,18,230.29,1600 x 1200,https://drive.google.com/uc?id=1unPoc2cR-SnwhiVMzosQhuQDbTb4U-q1&export=download
Tenis,1,dia,GrayScale Exponential Transform,in,17,293.13,1600 x 1200,https://drive.google.com/uc?id=1pEpr2okaQ01ZzrJLoRVNX7LllZc33k-8&export=download
Tenis,1,dia,GrayScale Exponential Transform,in,16,460.21,1600 x 1200,https://drive.google.com/uc?id=14Ly6ZJbT7V4DMsXVaEXdsFz2aNrQj-L_&export=download
Tenis,1,dia,GrayScale Log Transform,out,20,651.52,1600 x 1200,https://drive.google.com/uc?id=1haUFgWByCSg-CxsOeeJ38akTEgOFO-58&export=download
Tenis,1,dia,GrayScale Log Transform,in,18,226.9,1600 x 1200,https://drive.google.com/uc?id=18_jJcFKhKTCMW-AKhxOe1rnuSnWEwBbP&export=download
Tenis,1,dia,GrayScale Log Transform,in,16,445.52,1600 x 1200,https://drive.google.com/uc?id=1aPP6teKlBG9AJGIhHmzZdWxpEDFuU38E&export=download
Tenis,1,dia,GrayScale Log Transform,out,18,265.75,1600 x 1200,https://drive.google.com/uc?id=11lbLi_3EX_FiWLV2Nu3GTOcPHVvdnQ-Y&export=download
Tenis,1,dia,GrayScale Log Transform,in,17,284.61,1600 x 1200,https://drive.google.com/uc?id=10HfttpztaSyMOmDb4I7PnXBqnLBy1s3i&export=download
Tenis,1,dia,GrayScale Log Transform,out,19,428.68,1600 x 1200,https://drive.google.com/uc?id=1_oZPvTjm_h6BTXMS5UG1uW-rf0XWkrm4&export=download
Tenis,1,noite,Original,in,16,176.81,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Tenis1-noite-in-fundo16.jpeg
Tenis,1,noite,Original,in,17,124.44,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Tenis1-noite-in-fundo17.jpeg
Tenis,1,noite,Original,in,18,65.27,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Tenis1-noite-in-fundo18.jpeg
Tenis,1,noite,Original,out,16,78.18,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Tenis1-noite-out-fundo16.jpeg
Tenis,1,noite,Original,out,18,34.07,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Tenis1-noite-out-fundo18.jpeg
Tenis,1,noite,Original,out,19,40.73,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Tenis1-noite-out-fundo19.jpeg
Tenis,1,noite,GrayScale,in,16,162.08,1600 x 1200,https://drive.google.com/uc?id=1ukG1z0u0J_DmrCc6cFqy3Kwms0tqH9Mb&export=download
Tenis,1,noite,GrayScale,in,18,87.09,1600 x 1200,https://drive.google.com/uc?id=1uKfqzi6iqTsaq1jbPMqgzz6yb5mFv3Qv&export=download
Tenis,1,noite,GrayScale,in,17,114.99,1600 x 1200,https://drive.google.com/uc?id=1qTcQsz8ZGHHRmSROiik-G4LZafWU8b6j&export=download
Tenis,1,noite,GrayScale,out,16,70.93,1600 x 1200,https://drive.google.com/uc?id=1Sq52k70up6W4toFv1Nl_8zJ5ekUqMaPh&export=download
Tenis,1,noite,GrayScale,out,18,49.54,1600 x 1200,https://drive.google.com/uc?id=1wHJq0M0rlc5zScowZynpi5CINuG_cFoJ&export=download
Tenis,1,noite,GrayScale,out,19,57.12,1600 x 1200,https://drive.google.com/uc?id=1F7bH4a3Sx9J5JPdeOObAecvTtFI_4bcW&export=download
Tenis,1,noite,Gradiente GrayScale,in,16,235.7,1600 x 1200,https://drive.google.com/uc?id=1eKK_lMXitYiYktO0h5_g75DrNSG6ksyk&export=download
Tenis,1,noite,Gradiente GrayScale,out,18,125.63,1600 x 1200,https://drive.google.com/uc?id=194jPhToXggpIkggWIr_4tlLYlHSPPIQw&export=download
Tenis,1,noite,Gradiente GrayScale,out,16,154.52,1600 x 1200,https://drive.google.com/uc?id=1dFKR1lB06XAFGewIOBYRJgGWe17oUsNK&export=download
